Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
bloom-560m/12.mlp.dense_4h_to_h	mse	0.003558664582669735	0.0035597640089690685	0.00354576064273715	0.0035396674647927284	0.0035588466562330723	0.0036633294075727463	0.003963759634643793
bloom-560m/12.mlp.dense_h_to_4h	mse	0.060316406190395355	0.05950552225112915	0.05908740311861038	0.05884736031293869	0.05905131623148918	0.060715798288583755	0.0660862997174263
bloom-560m/12.self_attention.dense	mse	0.0014506352599710226	0.0014504300197586417	0.0014499085955321789	0.0014484189450740814	0.0014535478549078107	0.0014871114399284124	0.0015918553108349442
bloom-560m/12.self_attention.query_key_value	mse	0.513695240020752	0.5070882439613342	0.4874826967716217	0.46514180302619934	0.4320620000362396	0.411745548248291	0.4257766902446747
bloom-560m/13.mlp.dense_4h_to_h	mse	0.0034918813034892082	0.003490269184112549	0.003487752750515938	0.0034861171152442694	0.0035010171122848988	0.003589014057070017	0.003855097573250532
bloom-560m/13.mlp.dense_h_to_4h	mse	0.06346867978572845	0.06257854402065277	0.062037061899900436	0.06183166056871414	0.061971407383680344	0.0636700838804245	0.06907780468463898
bloom-560m/13.self_attention.dense	mse	0.0015138622839003801	0.0015143485506996512	0.0015131455147638917	0.0015116152353584766	0.001519331126473844	0.0015581399202346802	0.0016764295287430286
bloom-560m/13.self_attention.query_key_value	mse	0.3711189031600952	0.3661598861217499	0.35312262177467346	0.3348637521266937	0.3135557472705841	0.3044276237487793	0.3202545642852783
bloom-560m/14.mlp.dense_4h_to_h	mse	0.0036615324206650257	0.0036578504368662834	0.003653555177152157	0.003651447594165802	0.0036678477190434933	0.0037535657174885273	0.0040124221704900265
bloom-560m/14.mlp.dense_h_to_4h	mse	0.06287729740142822	0.062415752559900284	0.06219226494431496	0.06205815076828003	0.06230437383055687	0.0639517605304718	0.06927230954170227
bloom-560m/14.self_attention.dense	mse	0.0012743121478706598	0.0012739747762680054	0.00127249991055578	0.001270353444851935	0.0012757161166518927	0.0013081796932965517	0.0014064828865230083
bloom-560m/14.self_attention.query_key_value	mse	0.3552602231502533	0.3521781861782074	0.3421773612499237	0.32292020320892334	0.29630497097969055	0.28625351190567017	0.3033834397792816
bloom-560m/15.mlp.dense_4h_to_h	mse	0.0038905858527868986	0.0038876929320394993	0.0038867692928761244	0.0038829687982797623	0.0039028299506753683	0.004000654444098473	0.004276994615793228
bloom-560m/15.mlp.dense_h_to_4h	mse	0.0643695592880249	0.06385798007249832	0.06355299055576324	0.06340841948986053	0.0636008232831955	0.06533152610063553	0.07077138870954514
bloom-560m/15.self_attention.dense	mse	0.0013221362605690956	0.001321939518675208	0.0013194347266107798	0.0013175202766433358	0.0013274212833493948	0.001372975530102849	0.0014863370452076197
